Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Netherlands,NLD,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.359000206,3.905999899,4.077000141,3.986000061,3.828999996,3.779999971,3.70600009,3.49000001,3.210999966,3.282999992,3.121999979,2.936000109,3.040999889,3.312999964,3.336999893,3.282000065,2.971999884,2.759000063,2.759000063,3.072999954,2.78399992,2.73300004,2.095000029,2.292000055,2.319999933,2.262000084,2.211999893,2.161999941
Norway,NOR,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.788000107,5.502999783,5.546999931,5.265999794,5.455999851,5.381999969,5.086999893,4.737999916,4.598999977,4.289999962,4.086999893,3.947999954,3.829999924,3.584000111,3.299999952,3.252000093,2.864000082,2.641000032,2.700000048,2.548000097,2.368999958,2.226999998,2.207000017,2.25,2.00999999,2.089999914,2.065000057,2.036000013
Nepal,NPL,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.33000183,82.19599915,81.85700226,81.6210022,81.14399719,80.51899719,79.63500214,78.05899811,76.10900116,72.19499969,65.85199738,73.73200226,74.87799835,75.61000061,76.01000214,75.86799622,75.53399658,74.05699921,74.4469986,74.83100128,75.11799622,74.26799774,73.58899689,72.7559967,72.32499695,72.27500153,71.7440033,71.31999969
Nauru,NRU,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.76399994,10.83899975,10.57800007,10.36600018,9.673999786,9.451999664,8.642999649,8.539999962,9.420999527,8.704999924,9.130000114,8.824000359,8.184000015,7.566999912,7.157000065,7.197000027,7.165999889,6.985000134,6.638000011,6.870999813,6.928999901,6.820000172,6.427999973,6.227000237,6.116000175,6.506999969,6.639999866,6.541999817
OECD members,OED,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.535002951,9.246809993,8.867999561,8.78030763,8.475192301,8.237620839,8.121367095,7.72100529,7.62681273,6.842344585,6.749647249,6.54398602,6.287743781,5.910543188,5.625780865,5.427776578,5.209335988,5.038350574,5.090247876,5.172094923,5.142350806,5.099891169,5.001639406,4.896803718,4.844850924,4.697100529,4.713617908,4.632224946
Oman,OMN,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.826999664,9.654000282,9.430000305,8.779999733,8.053999901,7.298999786,6.953999996,6.897999763,6.848999977,6.393000126,6.136000156,6.316999912,6.703000069,6.785999775,6.778999805,6.448999882,6.326000214,6.150000095,5.414000034,5.157999992,5.622000217,5.559999943,5.78399992,6.032999992,5.960999966,6.267000198,6.528999805,6.480999947
Other small states,OSS,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.68750447,35.46221656,35.01219279,34.97011565,34.04118225,33.89183872,33.20327742,33.34749837,34.67961973,33.54102705,31.43293169,30.96710314,30.92342739,29.98211948,29.14621408,27.78217711,26.25565517,24.96543979,24.89378206,25.16551826,24.70592657,24.3259957,24.18035825,23.88244447,23.64770992,22.88352109,22.92852976,22.84151917
Pakistan,PAK,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.47399902,48.29999924,47.63299942,50.05599976,46.82500076,46.82300186,44.17200089,47.27500153,47.27299881,48.41999817,48.41999817,42.0909996,42.0909996,43.06900024,43.06800079,43.38899994,43.63199997,44.69499969,44.62099838,43.38899994,43.49300003,42.05099869,42.23699951,42.23300171,41.00999832,42.26800156,42.02000046,41.28099823
Panama,PAN,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.29500008,24.98500061,23.08699989,19.91200066,20.8029995,20.14999962,18.64999962,17.75799942,17.43600082,16.96999931,18.05900002,17.35499954,17.47900009,16.01300049,15.68099976,15.94799995,14.73900032,13.91600037,18.04000092,17.42099953,16.54500008,16.70999908,15.7159996,15.69999981,15.73200035,15.36200047,15.09500027,14.53499985
Peru,PER,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.70899963,38.32899857,38.5530014,37.27399826,36.31700134,36.52399826,35.72700119,36.04800034,36.1570015,35.32600021,35.61800003,35.00899887,34.59899902,34.24599838,34.82099915,33.07699966,29.43400002,28.92300034,28.5189991,27.72999954,28.27700043,27.43700027,27.41399956,28.03300095,28.26199913,28.375,28.42099953,28.0170002
Philippines,PHL,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.29000092,45.48500061,45.82099915,44.71300125,44.09799957,41.73600006,40.38299942,38.62599945,38.84600067,37.09500122,37.21500015,36.99700165,36.62200165,35.99599838,35.98600006,35.79499817,35.11800003,35.28900146,34.35100174,33.18199921,32.98600006,32.1629982,31.01199913,30.5340004,29.15200043,26.98600006,25.96100044,25.31299973
Palau,PLW,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.10399628,69.15299988,67.57900238,68.55799866,69.95600128,68.53199768,70.32299805,71.1969986,72.29599762,73.3219986,69.26499939,65.90499878,61.76699829,56.63399887,52.54600143,47.61000061,41.97600174,37.04100037,32.11100006,25.74699974,24.62199974,23.66799927,23.09399986,22.61800003,20.6779995,20.66699982,20.60099983,20.44400024
Poland,POL,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.4829998,24.10499954,24.15999985,24.00799942,22.63299942,22.1079998,20.29899979,19.15699959,18.06599998,18.67099953,19.1439991,19.32699966,18.41799927,18.00200081,17.37800026,15.79100037,14.74499989,13.97099972,13.28499985,13.0539999,12.90799999,12.57900047,11.9989996,11.49100018,11.5340004,10.58399963,10.55900002,10.27900028
Pre-demographic dividend,PRE,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.09633822,67.32236489,67.60287048,67.71920732,67.66067063,67.13686547,67.00416403,66.58611024,66.38110575,65.63568591,65.22718164,65.65539897,65.23032647,63.73041664,63.76022862,63.20896693,62.11700652,61.30654218,60.31301277,58.04128768,58.15805401,58.22253785,58.63449034,58.17533589,57.93132803,57.86748661,57.89995152,57.63721234
Puerto Rico,PRI,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.575000048,3.444999933,3.385999918,3.505000114,2.885999918,2.700000048,2.823999882,2.464999914,2.188999891,1.893000007,2.028000116,1.965999961,1.998000026,2.121000051,2.079999924,1.437000036,1.128000021,1.488999963,1.501999974,1.56099999,1.600999951,1.646999955,1.656000018,2.996999979,3.036000013,3.045000076,3.094000101,3.165999889
North Korea ,PRK,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.60200119,64.53800201,65.02500153,66.02500153,66.55899811,67.73500061,68.86699677,69.29000092,69.26100159,69.3030014,69.10900116,69.04199982,68.41300201,68.18199921,67.56099701,67.3730011,67.14399719,66.33499908,66.7009964,66.81999969,66.77400208,66.79499817,66.6740036,66.89700317,67.16899872,67.22599792,67.11799622,66.99299622
Portugal,PRT,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.38899994,11.47099972,11.56299973,11.76399994,11.48200035,12.20300007,13.28499985,13.77900028,12.75899982,12.73700047,13.07900047,12.625,12.97299957,12.29699993,12.05099964,11.9090004,11.84200001,11.43999958,11.44699955,11.19799995,10.21000004,10.80700016,10.22999954,8.647999763,7.53000021,6.913000107,6.84100008,6.673999786
Paraguay,PRY,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.58799934,29.9260006,29.9279995,30.01099968,29.40500069,28.72699928,27.84300041,28.72400093,30.42099953,31.8560009,31.8560009,34.35800171,32.52299881,33.27899933,32.36299896,31.24500084,29.47900009,26.52199936,27.95700073,25.62100029,25.5170002,26.14100075,22.82299995,22.08399963,19.70199966,21.3239994,21.19799995,20.86800003
West Bank and Gaza,PSE,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.53600025,13.95699978,14.30200005,13.86200047,13.5010004,14.31999969,13.08699989,12.09200001,12.63700008,13.70300007,11.70100021,14.85599995,15.68000031,15.91899967,14.58399963,16.06100082,15.59000015,14.7840004,13.36699963,12.74800014,12.49199963,11.45899963,10.52299976,9.282999992,8.649999619,8.31799984,9.595000267,9.666999817
Pacific island small states,PSS,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.46041225,54.77852381,54.61406051,54.03386492,53.69706799,53.24984107,53.22326584,53.3390049,53.18536651,53.13485024,52.77689953,53.18094753,53.32430662,52.79683036,52.13729936,51.80561555,51.91771705,51.52581183,51.61927108,51.26876623,51.32500415,51.30440516,51.15957539,50.61110352,50.22111525,50.0344305,51.04484528,50.76799028
Post-demographic dividend,PST,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.829883022,6.586272462,6.450879276,6.312136391,6.212474626,6.064110084,5.977894325,5.807949843,5.547308799,5.302760123,4.960575532,4.856081335,4.747454881,4.522695068,4.409010713,4.22638105,4.024464333,3.81721802,3.99261079,3.986945964,3.916969488,3.813722959,3.72749627,3.456736305,3.416502097,3.343003278,3.319740891,3.239417051
French Polynesia,PYF,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.47799969,14.30599976,14.52499962,14.68700027,14.23200035,14.24699974,12.85000038,12.19299984,11.58699989,10.66600037,9.994000435,9.388999939,9.133999825,9.225000381,9.194999695,9.215999603,9.248000145,9.154999733,9.479999542,9.187999725,9.001999855,8.881999969,8.774000168,8.812000275,8.652999878,8.600000381,8.618000031,8.581999779
Qatar,QAT,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56099987,5.250999928,5.144000053,5.039000034,4.866000175,4.774000168,3.697999954,3.15899992,3.128000021,2.568000078,2.292999983,2.391000032,2.605999947,2.747999907,3.078000069,2.967999935,2.352999926,1.570000052,1.574000001,1.503999949,1.361999989,1.355000019,1.379999995,1.33099997,1.23300004,1.215999961,1.25999999,1.241000056
Romania,ROU,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.20299911,39.33800125,40.74200058,39.04199982,40.32899857,37.95700073,40.87099838,41.98099899,44.01200104,45.20500183,44.42699814,37.70700073,37.68399811,32.5719986,32.29000092,30.60400009,29.53000069,28.70400047,29.09199905,31.01099968,29.25499916,29.71199989,29.25200081,28.34799957,25.58600044,23.10300064,22.9109993,22.27799988
Russian Federation,RUS,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.16399956,10.01399994,10.81799984,11.41800022,11.9630003,12.25199986,12.15600014,11.68700027,15.00699997,14.49300003,12.04500008,11.33699989,10.88300037,10.15499973,10.17399979,9.972999573,8.994000435,8.645000458,8.42800045,7.747000217,7.68599987,7.326000214,6.992000103,6.723999977,6.710000038,6.717999935,6.699999809,6.600999832
Rwanda,RWA,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.62200165,88.07099915,88.40699768,90.71800232,89.61599731,89.28099823,88.98200226,88.95999908,88.73400116,88.58499908,88.35299683,87.71399689,87.24900055,86.55500031,85.625,84.56900024,83.40599823,81.98000336,81.01000214,79.6309967,78.2460022,76.61399841,73.23200226,68.45300293,67.31800079,66.93399811,66.46399689,65.66000366
South Asia,SAS,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.07194055,62.80666424,62.40986023,62.0679191,60.99435359,60.88575011,60.61270676,60.82266696,60.10648116,59.46932865,59.46034443,57.79653623,56.91826347,55.5171622,54.56148037,53.49401923,52.72514933,52.34553996,51.68723815,50.80958874,48.83562574,47.19222393,46.70450322,45.76711264,44.58632548,43.87525775,43.12131075,42.0496288
Saudi Arabia,SAU,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.890999794,7.666999817,7.846000195,7.666999817,7.487999916,6.980999947,6.644999981,6.275000095,6.265999794,6.118999958,6.027999878,4.660999775,4.453000069,4.163000107,4.032000065,3.980999947,4.291999817,4.295000076,4.063000202,4.28399992,4.208000183,4.300000191,4.449999809,5.262000084,6.098999977,6.03399992,6.257999897,6.353000164
Sudan,SDN,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.83499908,61.17900085,61.10400009,60.35400009,60.96099854,60.62200165,60.46900177,60.15200043,59.90100098,58.68000031,58.61600113,57.93299866,56.79999924,55.80199814,54.75799942,53.41899872,51.43799973,50.7840004,49.98699951,49.23199844,50.31999969,53.83800125,53.88499832,53.35599899,52.82400131,52.47399902,53.32899857,53.16400146
Senegal,SEN,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.56900024,46.3030014,47.08200073,46.79800034,46.77899933,46.59000015,46.26900101,45.3730011,44.51699829,44.39300156,43.59199905,42.77000046,42.43799973,41.04399872,40.63299942,39.8429985,44.13899994,48.51300049,51.76800156,53.32699966,53.20399857,53.72999954,53.74499893,53.67399979,53.9980011,53.60300064,53.42900085,52.77700043
Singapore,SGP,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.282000005,0.317000002,0.245000005,0.296999991,0.240999997,0.194000006,0.189999998,0.56099999,0.654999971,0.147,0.708000004,0.68900001,0.713999987,0.741999984,0.924000025,1.077999949,0.991999984,1.07099998,0.141000003,0.126000002,1.036999941,1.139999986,1.139000058,1.026000023,0.944000006,0.118000001,0.119000003,0.118000001
Solomon Islands,SLB,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.28299713,71.55799866,71.23400116,71.34200287,70.6230011,70.28900146,70.72100067,70.06999969,70.23100281,71.38899994,71.06900024,71.97000122,73.15399933,72.4960022,71.15399933,70.63300323,70.4940033,69.98000336,70.0719986,69.49099731,69.94999695,69.4509964,69.39099884,69.34600067,68.99199677,68.6989975,69.63899994,69.66100311
Sierra Leone,SLE,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.41199875,65.88500214,65.40599823,65.49900055,66.25,66.05899811,67.13500214,66.7009964,67,66.41200256,67.54499817,65.74900055,65.51899719,66.19799805,65.89199829,65.69799805,65.22499847,64.74900055,64.4489975,63.72399902,63.16999817,61.14899826,58.22499847,57.64899826,60.8730011,60.58499908,60.56700134,59.76599884
El Salvador,SLV,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0719986,35.82799911,31.40999985,27.98699951,26.99099922,28.13199997,26.35400009,25.08200073,22.13599968,21.61499977,21.80800056,19.74699974,18.24200058,19.12899971,19.99200058,18.86000061,18.02000046,18.68799973,20.90800095,20.77799988,21.58699989,20.96999931,19.58600044,18.76399994,18.11100006,18.67900085,18.82999992,18.57299995
San Marino,SMR,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.84400177,86.87999725,86.93800354,86.92700195,86.94799805,86.88700104,86.89299774,86.85900116,86.80000305,86.84100342,86.80599976,86.79599762,86.74199677,86.7480011,86.69599915,86.6760025,86.58999634,86.51599884,86.47100067,86.40799713,86.34500122,86.2519989,86.1760025,86.10199738,86.13999939,86.24199677,86.20600128,86.17500305
Serbia,SRB,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.44400024,26.87700081,30.19000053,32.6609993,31.31200027,31.02099991,30.42700005,28.34300041,29.40299988,29.24799919,28.31200027,25.79400063,24.29899979,24.04999924,23.32099915,20.53800011,20.80699921,25.12100029,23.8010006,22.64500046,21.21899986,20.96500015,21.29000092,19.85700035,19.45899963,18.61199951,19.01799965,18.65999985
Sub-Saharan Africa (excluding high income),SSA,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.02034186,67.19820173,67.47265449,67.50157703,67.25405919,66.89553771,66.77798165,66.55611667,66.2794757,65.58148452,65.01405098,65.52348384,65.00265754,63.76863528,63.37600244,62.68165247,62.09684478,61.08815647,60.32897822,58.43830672,58.28890578,58.38232598,58.51249171,57.91588252,57.49765319,57.40156509,57.36102426,57.02322454
South Sudan,SSD,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.36100006,64.74500275,64.76999664,65.03700256,64.57099915,64.30500031,63.86299896,58.30699921,58.12099838,58.02700043,57.76100159,57.30899811,57.32500076,56.87799835,56.51900101,56.21900177,55.78699875,55.5019989,54.07300186,54.07600021,56.62099838,63.96900177,61.02700043,61.50899887,62.40999985,64.40599823,64.91500092,65.34500122
Sub-Saharan Africa,SSF,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.02034186,67.19820173,67.47265449,67.50157703,67.25405919,66.89553771,66.77798165,66.55611667,66.2794757,65.58148452,65.01405098,65.52348384,65.00265754,63.76863528,63.37600244,62.68165247,62.09684478,61.08815647,60.32897822,58.43830672,58.28890578,58.38232598,58.51249171,57.91588252,57.49765319,57.40156509,57.36102426,57.02322454
Small states,SST,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.4526853,33.29975964,32.55055748,32.38187241,31.47429012,31.20001987,30.43042716,30.35167747,31.27676408,30.40732629,28.83783506,28.39726512,28.34296802,27.36595669,26.65947131,25.61593876,24.39669355,23.62773883,23.73435204,23.94054293,23.3877172,23.1890212,23.09566624,22.86693378,22.69324398,22.11216219,22.2264213,22.13934833
Sao Tome and Principe,STP,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.17399979,39.77500153,39.30400085,37.22499847,36.52799988,34.97299957,34.0320015,32.30199814,30.89500046,30.99099922,30.85300064,30.41699982,29.21299934,29.30400085,27.91200066,26.16799927,26.50499916,24.4260006,23.8029995,23.89299965,22.76099968,22.43300056,21.08399963,19.16799927,18.74699974,18.36599922,17.1079998,15.95400047
Suriname,SUR,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.963000059,4.427000046,4.625,6.327000141,5.961999893,6.150000095,5.447000027,5.796000004,6.372000217,7.248000145,7.809000015,7.821000099,8.288999557,8.437999725,6.974999905,6.651000023,5.988999844,5.191999912,4.793000221,4.234000206,3.786000013,3.48300004,3.27699995,2.736999989,2.444000006,2.592000008,2.65899992,2.628999949
Slovak Republic,SVK,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.692000389,10.26799965,10.5539999,10.17199993,9.196000099,8.897999763,9.170000076,8.25,7.373000145,6.647999763,6.150000095,6.177000046,6.000999928,5.092999935,4.750999928,4.387000084,4.210999966,3.95600009,3.588000059,3.233999968,3.078999996,3.236999989,3.309000015,3.497999907,3.178999901,2.887000084,2.907000065,2.849999905
Slovenia,SVN,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.852000237,10.53299999,10.66399956,11.56999969,10.44299984,10.2329998,12.14400005,12.06999969,10.84399986,9.600999832,9.944000244,9.659999847,8.43599987,9.777999878,9.112999916,9.586000443,9.888999939,8.590000153,9.121999741,8.81799984,8.597999573,8.394000053,8.501999855,9.626999855,7.078000069,5.024000168,4.931000233,4.795000076
Sweden,SWE,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.223999977,3.220000029,3.447999954,3.444999933,3.142999887,2.967000008,2.877000093,2.559000015,2.535000086,2.382999897,2.279000044,2.141000032,2.104000092,2.132999897,2.007999897,2.232000113,2.247999907,2.213000059,2.176000118,2.101000071,1.988999963,2.059999943,2.032999992,1.973999977,2.036999941,1.886000037,1.866000056,1.832000017
Eswatini,SWZ,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.00299835,70.99299622,70.76100159,71.1289978,69.96399689,70.38200378,69.46900177,69.67199707,69.78199768,70.4260025,69.94400024,70.09600067,70.06999969,69.22499847,69.11599731,68.83999634,67.84799957,67.875,67.61199951,68.33200073,68.55899811,68.45300293,68.54699707,68.18299866,68.07700348,68.39700317,69.13500214,69.39099884
Sint Maarten (Dutch part),SXM,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.2140007,26.43400002,25.28800011,23.38800049,28.37800026,26.83099937,26.23200035,27.29999924,28.95599937,31.9109993,29.78899956,30.31800079,27.06599998,23.92399979,21.2329998,19.57999992,19.13800049,14.52999973,15.16899967,15.16499996,13.23200035,15.17300034,17.49200058,19.09399986,20.78100014,22.83300018,22.85899925,22.9489994
Turks and Caicos Islands,TCA,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.58399963,86.47200012,86.44799805,86.9280014,86.53600311,86.59899902,86.33000183,86.58599854,86.83799744,86.94300079,86.34200287,85.54799652,86.33799744,87.51899719,87.24900055,87.11199951,87.10600281,87.21700287,86.6190033,86.77700043,86.67299652,86.62799835,86.09200287,85.48200226,85.93900299,87.24900055,87.19000244,87.05200195
East Asia & Pacific (IDA & IBRD countries),TEA,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.41705493,55.19181154,52.99393654,51.66438123,50.4514391,49.43795118,48.02314635,47.82444017,46.6698029,45.72480074,44.50006737,43.44349955,41.93126229,40.43341171,38.7437211,36.64730243,34.78637732,33.55346559,31.94292825,30.44123448,28.98993392,27.77177194,26.55897524,25.32939681,24.06251913,22.93236773,22.14670178,21.15970193
Europe & Central Asia (IDA & IBRD countries),TEC,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.12512709,23.01598707,23.69115651,24.70260251,25.21448101,25.13121109,25.33569874,25.11297912,26.04911129,25.36458243,24.22981612,22.93679865,22.33845904,20.77873728,20.08023414,19.15344236,18.13835517,17.61425206,17.6787108,17.54082633,17.37243369,16.97953926,16.64030766,15.42460377,15.09944933,14.66026594,14.69515579,14.41230437
Togo,TGO,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.6609993,43.22600174,48.91999817,44.21900177,44.03499985,43.75099945,42.3429985,40.79199982,41.29999924,41.0019989,42.17100143,42.81600189,41.3730011,41.42900085,42.51900101,41.22800064,40.97000122,42.57500076,39.47600174,38.35599899,37.10800171,41.23199844,39.91899872,40.18600082,39.43099976,38.96099854,37.82400131,36.90299988
Thailand,THA,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.33499908,60.9090004,56.77899933,55.98799896,51.98199844,50.06499863,50.34600067,51.26499939,48.52700043,48.7879982,46.04499817,46.13100052,44.90299988,42.35400009,42.61199951,42.2159996,41.78900146,42.50799942,38.99200058,38.24399948,41.00799942,42.14300156,39.59999847,33.43899918,32.28099823,33.29499817,32.79800034,31.98699951
